submission_id,age,attentionCheck,attentionCheckResult,comments,decision1,decision2,education,experiment_duration,experiment_end_time,experiment_start_time,gender,informationSource,itemName,itemNr,languages,probs,prolific_pid,prolific_session_id,prolific_study_id,responseTime,scienceTeam,trialNR
1063,74,,,,NA,80,Graduated High-school,321857,1746792193850,1746791871993,male,indirect,,2,English,,601b137a1e2f3c47fb566272,681dedb2006d6f6cf2072284,681de8bec9bb6145fe65df53,39599,Cultivation,0
1060,34,,,,37,NA,Graduated College,190669,1746792134738,1746791944069,male,indirect,,2,English,,665b5286e8e62bc79a733ebf,681dedf37617f656d6ede748,681de8bec9bb6145fe65df53,15141,Cultivation,0
1060,34,,,,NA,65,Graduated College,190669,1746792134738,1746791944069,male,indirect,,2,English,,665b5286e8e62bc79a733ebf,681dedf37617f656d6ede748,681de8bec9bb6145fe65df53,6325,Cultivation,0
1061,33,,,,60,NA,Higher degree,147952,1746792171251,1746792023299,male,indirect,,2,English,,64136457f1327294ffb3fef9,681dee55116e7dd4e07b4934,681de8bec9bb6145fe65df53,16792,Cultivation,0
1061,33,,,,NA,90,Higher degree,147952,1746792171251,1746792023299,male,indirect,,2,English,,64136457f1327294ffb3fef9,681dee55116e7dd4e07b4934,681de8bec9bb6145fe65df53,3913,Cultivation,0
1102,34,,,,7,NA,Higher degree,247989,1746792702090,1746792454101,female,indirect,,2,ENGLISH,,5ecfd28bb14b1c05751f178c,681deff5764b64c05cc21c1f,681de8bec9bb6145fe65df53,11653,Cultivation,0
1102,34,,,,NA,49,Higher degree,247989,1746792702090,1746792454101,female,indirect,,2,ENGLISH,,5ecfd28bb14b1c05751f178c,681deff5764b64c05cc21c1f,681de8bec9bb6145fe65df53,11368,Cultivation,0
1062,34,,,N/A,60,NA,Graduated College,75061,1746792186590,1746792111529,male,indirect,,2,English,,6752b9e2aedb433712d10e46,681dee3126b0452c3cecad80,681de8bec9bb6145fe65df53,2409,Cultivation,0
1062,34,,,N/A,NA,70,Graduated College,75061,1746792186590,1746792111529,male,indirect,,2,English,,6752b9e2aedb433712d10e46,681dee3126b0452c3cecad80,681de8bec9bb6145fe65df53,2430,Cultivation,0
1064,41,,,"Don't use AI art next time. Just make something in MSpaint instead.
",15,NA,Graduated High-school,136141,1746792194618,1746792058477,male,indirect,,2,English,,580d5d1f357e890001dd14ce,681dee778aa2a0cff003cebc,681de8bec9bb6145fe65df53,10839,Cultivation,0
1064,41,,,"Don't use AI art next time. Just make something in MSpaint instead.
",NA,64,Graduated High-school,136141,1746792194618,1746792058477,male,indirect,,2,English,,580d5d1f357e890001dd14ce,681dee778aa2a0cff003cebc,681de8bec9bb6145fe65df53,4167,Cultivation,0
1065,47,,,,15,NA,Graduated College,170249,1746792210397,1746792040148,male,indirect,,2,english,,63d16bb09fbf6b74afb1a010,681dee5c1b2bc653b04f8986,681de8bec9bb6145fe65df53,13964,Cultivation,0
1065,47,,,,NA,80,Graduated College,170249,1746792210397,1746792040148,male,indirect,,2,english,,63d16bb09fbf6b74afb1a010,681dee5c1b2bc653b04f8986,681de8bec9bb6145fe65df53,7005,Cultivation,0
1066,36,,,,51,NA,Graduated College,95541,1746792218729,1746792123188,female,indirect,,2,english,,5d20b0157e17470001e1c635,681deeab3936a58937ecb75e,681de8bec9bb6145fe65df53,2610,Cultivation,0
1066,36,,,,NA,57,Graduated College,95541,1746792218729,1746792123188,female,indirect,,2,english,,5d20b0157e17470001e1c635,681deeab3936a58937ecb75e,681de8bec9bb6145fe65df53,6024,Cultivation,0
1071,50,,,Everything worked great and was clear. Thank you and good luck!,60,NA,Graduated High-school,202569,1746792243571,1746792041002,male,indirect,,2,English,,61705235c277934df17055e6,681dee618b42391559b9832f,681de8bec9bb6145fe65df53,18097,Cultivation,0
1071,50,,,Everything worked great and was clear. Thank you and good luck!,NA,90,Graduated High-school,202569,1746792243571,1746792041002,male,indirect,,2,English,,61705235c277934df17055e6,681dee618b42391559b9832f,681de8bec9bb6145fe65df53,12558,Cultivation,0
1067,65,,,Fun,91,NA,Graduated High-school,165719,1746792224057,1746792058338,male,indirect,,2,English,,66fd4b51cb041accd82a7740,681dee7482755111bbea3fe0,681de8bec9bb6145fe65df53,10794,Cultivation,0
1067,65,,,Fun,NA,93,Graduated High-school,165719,1746792224057,1746792058338,male,indirect,,2,English,,66fd4b51cb041accd82a7740,681dee7482755111bbea3fe0,681de8bec9bb6145fe65df53,10720,Cultivation,0
1068,60,,,,12,NA,,118591,1746792230646,1746792112055,male,indirect,,2,,,675c79491bbd4e232d192d78,681dee236b2816a0a9432e7b,681de8bec9bb6145fe65df53,9029,Cultivation,0
1068,60,,,,NA,99,,118591,1746792230646,1746792112055,male,indirect,,2,,,675c79491bbd4e232d192d78,681dee236b2816a0a9432e7b,681de8bec9bb6145fe65df53,6376,Cultivation,0
1069,28,,,,50,NA,Graduated College,106971,1746792238597,1746792131626,female,indirect,,2,English,,5bfc2227f88f3900014b0e1d,681deea6b932fe3a03be743d,681de8bec9bb6145fe65df53,8100,Cultivation,0
1069,28,,,,NA,100,Graduated College,106971,1746792238597,1746792131626,female,indirect,,2,English,,5bfc2227f88f3900014b0e1d,681deea6b932fe3a03be743d,681de8bec9bb6145fe65df53,4083,Cultivation,0
1070,28,,,,20,NA,Higher degree,107127,1746792242825,1746792135698,female,indirect,,2,English,,6760543367c90a33716225be,681deec5f75cf581e84f0444,681de8bec9bb6145fe65df53,7065,Cultivation,0
1070,28,,,,NA,60,Higher degree,107127,1746792242825,1746792135698,female,indirect,,2,English,,6760543367c90a33716225be,681deec5f75cf581e84f0444,681de8bec9bb6145fe65df53,6134,Cultivation,0
1074,38,,,,49,NA,Higher degree,108904,1746792270266,1746792161362,male,indirect,,2,English,,5910a5f8748d450001ba3a67,681deedce90857ea7281a12f,681de8bec9bb6145fe65df53,2830,Cultivation,0
1074,38,,,,NA,51,Higher degree,108904,1746792270266,1746792161362,male,indirect,,2,English,,5910a5f8748d450001ba3a67,681deedce90857ea7281a12f,681de8bec9bb6145fe65df53,3967,Cultivation,0
1100,31,,,study was perfect,32,NA,Higher degree,46776,1746792618452,1746792571676,female,indirect,,2,english,,67d6311ca4cc73b8b2fee471,681deef74826aa4d28fc7674,681de8bec9bb6145fe65df53,2496,Cultivation,0
1100,31,,,study was perfect,NA,48,Higher degree,46776,1746792618452,1746792571676,female,indirect,,2,english,,67d6311ca4cc73b8b2fee471,681deef74826aa4d28fc7674,681de8bec9bb6145fe65df53,4876,Cultivation,0
1106,25,,,thanks for the study everything went well,75,NA,Higher degree,579249,1746792833261,1746792254012,female,indirect,,2,english,,677050782169c1418e674ec5,681def1f665c7f9c1ef9f54b,681de8bec9bb6145fe65df53,29118,Cultivation,0
1106,25,,,thanks for the study everything went well,NA,75,Higher degree,579249,1746792833261,1746792254012,female,indirect,,2,english,,677050782169c1418e674ec5,681def1f665c7f9c1ef9f54b,681de8bec9bb6145fe65df53,28302,Cultivation,0
1072,31,,,,54,NA,Higher degree,93413,1746792263062,1746792169649,male,indirect,,2,English,,6637830d639d7fc3afd228ff,681deee12b44c940cfd9c124,681de8bec9bb6145fe65df53,9512,Cultivation,0
1072,31,,,,NA,94,Higher degree,93413,1746792263062,1746792169649,male,indirect,,2,English,,6637830d639d7fc3afd228ff,681deee12b44c940cfd9c124,681de8bec9bb6145fe65df53,4193,Cultivation,0
1073,28,,,,20,NA,Graduated College,169325,1746792270150,1746792100825,male,indirect,,2,English,,6575c7da000442e5a54f5e24,681dee9e3bc7608450d33de5,681de8bec9bb6145fe65df53,8301,Cultivation,0
1073,28,,,,NA,40,Graduated College,169325,1746792270150,1746792100825,male,indirect,,2,English,,6575c7da000442e5a54f5e24,681dee9e3bc7608450d33de5,681de8bec9bb6145fe65df53,12168,Cultivation,0
1082,58,,,,10,NA,Graduated College,262679,1746792354262,1746792091583,male,indirect,,2,English,,666ca56bf2b417ac812d8edd,681dee8d7f65c3521d5f0eb8,681de8bec9bb6145fe65df53,31262,Cultivation,0
1082,58,,,,NA,100,Graduated College,262679,1746792354262,1746792091583,male,indirect,,2,English,,666ca56bf2b417ac812d8edd,681dee8d7f65c3521d5f0eb8,681de8bec9bb6145fe65df53,13456,Cultivation,0
1085,37,,,,31,NA,Graduated College,301521,1746792400258,1746792098737,female,indirect,,2,English,,58be162d2e4dc0000164b12c,681dee9678683dea84c68f10,681de8bec9bb6145fe65df53,29579,Cultivation,0
1085,37,,,,NA,44,Graduated College,301521,1746792400258,1746792098737,female,indirect,,2,English,,58be162d2e4dc0000164b12c,681dee9678683dea84c68f10,681de8bec9bb6145fe65df53,12257,Cultivation,0
1075,55,,,,66,NA,Graduated College,276701,1746792307723,1746792031022,male,indirect,,2,Englsih,,636cc5fa559ec4d93e272972,681dee55e7898216bb705cc4,681de8bec9bb6145fe65df53,10835,Cultivation,0
1075,55,,,,NA,96,Graduated College,276701,1746792307723,1746792031022,male,indirect,,2,Englsih,,636cc5fa559ec4d93e272972,681dee55e7898216bb705cc4,681de8bec9bb6145fe65df53,6322,Cultivation,0
1076,49,,,none,40,NA,Graduated College,373459,1746792306836,1746791933377,male,indirect,,2,English,,5b2240df023fe3000150533f,681dedcf6658a49d349c400e,681de8bec9bb6145fe65df53,16318,Cultivation,0
1076,49,,,none,NA,80,Graduated College,373459,1746792306836,1746791933377,male,indirect,,2,English,,5b2240df023fe3000150533f,681dedcf6658a49d349c400e,681de8bec9bb6145fe65df53,10013,Cultivation,0
1077,29,,,No,41,NA,Graduated College,312222,1746792307439,1746791995217,male,indirect,,2,English,,67e1df5541abbaa1b168cade,681dee2e9f2cff401b13f0d2,681de8bec9bb6145fe65df53,21568,Cultivation,0
1077,29,,,No,NA,60,Graduated College,312222,1746792307439,1746791995217,male,indirect,,2,English,,67e1df5541abbaa1b168cade,681dee2e9f2cff401b13f0d2,681de8bec9bb6145fe65df53,27681,Cultivation,0
1104,22,,,No further comments.,10,NA,Higher degree,632076,1746792778409,1746792146333,female,indirect,,2,English,,67d1926649cf8a4fd2b27d37,681dee384ecce6d69fdd102a,681de8bec9bb6145fe65df53,37735,Cultivation,0
1104,22,,,No further comments.,NA,40,Higher degree,632076,1746792778409,1746792146333,female,indirect,,2,English,,67d1926649cf8a4fd2b27d37,681dee384ecce6d69fdd102a,681de8bec9bb6145fe65df53,37424,Cultivation,0
1078,31,,,,60,NA,Graduated High-school,235779,1746792321299,1746792085520,female,indirect,,2,english,,674dc0e74fb2f838470401b4,681dee8c045ec199c6bcb025,681de8bec9bb6145fe65df53,14841,Cultivation,0
1078,31,,,,NA,85,Graduated High-school,235779,1746792321299,1746792085520,female,indirect,,2,english,,674dc0e74fb2f838470401b4,681dee8c045ec199c6bcb025,681de8bec9bb6145fe65df53,11897,Cultivation,0
1080,55,,,,58,NA,Higher degree,167652,1746792339382,1746792171730,female,indirect,,2,english,,5c4b8fdb889752000156617e,681deed1dab5caafa0f791e6,681de8bec9bb6145fe65df53,14031,Cultivation,0
1080,55,,,,NA,99,Higher degree,167652,1746792339382,1746792171730,female,indirect,,2,english,,5c4b8fdb889752000156617e,681deed1dab5caafa0f791e6,681de8bec9bb6145fe65df53,8801,Cultivation,0
1108,34,,,,90,NA,Graduated College,862835,1746792872689,1746792009854,female,indirect,,2,English,,67684fc773d3cbf6add74f88,681dee3b820c2f5361854d6a,681de8bec9bb6145fe65df53,34885,Cultivation,0
1108,34,,,,NA,100,Graduated College,862835,1746792872689,1746792009854,female,indirect,,2,English,,67684fc773d3cbf6add74f88,681dee3b820c2f5361854d6a,681de8bec9bb6145fe65df53,15535,Cultivation,0
1079,28,,,,10,NA,Higher degree,222056,1746792333836,1746792111780,female,indirect,,2,English,,676060d8382a3f0292c2c788,681deea5ef2fbc119a13f108,681de8bec9bb6145fe65df53,19807,Cultivation,0
1079,28,,,,NA,70,Higher degree,222056,1746792333836,1746792111780,female,indirect,,2,English,,676060d8382a3f0292c2c788,681deea5ef2fbc119a13f108,681de8bec9bb6145fe65df53,7039,Cultivation,0
1087,42,,,,7,NA,Higher degree,426560,1746792428000,1746792001440,female,indirect,,2,English,,67a90cb299ce4e24771f2273,681dee3af00b0bac014b7a4a,681de8bec9bb6145fe65df53,46095,Cultivation,0
1087,42,,,,NA,94,Higher degree,426560,1746792428000,1746792001440,female,indirect,,2,English,,67a90cb299ce4e24771f2273,681dee3af00b0bac014b7a4a,681de8bec9bb6145fe65df53,29891,Cultivation,0
1081,53,,,,59,NA,Graduated College,237301,1746792347457,1746792110156,male,indirect,,2,English,,60a265fa5eb65e4e5caf297c,681deea3db534c1d3ef1a537,681de8bec9bb6145fe65df53,15194,Cultivation,0
1081,53,,,,NA,76,Graduated College,237301,1746792347457,1746792110156,male,indirect,,2,English,,60a265fa5eb65e4e5caf297c,681deea3db534c1d3ef1a537,681de8bec9bb6145fe65df53,8402,Cultivation,0
1089,54,,,,60,NA,Graduated College,152790,1746792447173,1746792294383,male,indirect,,2,English,,63c530b1ddee335e5e62c017,681def5a014c4f5f39120955,681de8bec9bb6145fe65df53,14186,Cultivation,0
1089,54,,,,NA,98,Graduated College,152790,1746792447173,1746792294383,male,indirect,,2,English,,63c530b1ddee335e5e62c017,681def5a014c4f5f39120955,681de8bec9bb6145fe65df53,8169,Cultivation,0
1095,48,,,,37,NA,Graduated College,124484,1746792580969,1746792456485,female,indirect,,2,english,,6156fef09d1ab07148870099,681dee9a6da8fad7e4e9fe7e,681de8bec9bb6145fe65df53,9932,Cultivation,0
1095,48,,,,NA,72,Graduated College,124484,1746792580969,1746792456485,female,indirect,,2,english,,6156fef09d1ab07148870099,681dee9a6da8fad7e4e9fe7e,681de8bec9bb6145fe65df53,9283,Cultivation,0
1083,37,,,,11,NA,Graduated College,150366,1746792358913,1746792208547,male,indirect,,2,english,,660746e980779d05e621c506,681def036c2676645ed8701a,681de8bec9bb6145fe65df53,18189,Cultivation,0
1083,37,,,,NA,52,Graduated College,150366,1746792358913,1746792208547,male,indirect,,2,english,,660746e980779d05e621c506,681def036c2676645ed8701a,681de8bec9bb6145fe65df53,6519,Cultivation,0
1090,52,,,no,79,NA,Graduated College,414459,1746792498425,1746792083966,male,indirect,,2,non,,67d04e25cdc8082b5541cd91,681dee822dcedbb2a818b465,681de8bec9bb6145fe65df53,18820,Cultivation,0
1090,52,,,no,NA,99,Graduated College,414459,1746792498425,1746792083966,male,indirect,,2,non,,67d04e25cdc8082b5541cd91,681dee822dcedbb2a818b465,681de8bec9bb6145fe65df53,23403,Cultivation,0
1092,30,,,n/a,30,NA,Higher degree,434036,1746792529825,1746792095789,male,indirect,,2,english,,67d2e5c7c6c9943b0c30ac11,681dee79b8318638a91c548a,681de8bec9bb6145fe65df53,214958,Cultivation,0
1092,30,,,n/a,NA,64,Higher degree,434036,1746792529825,1746792095789,male,indirect,,2,english,,67d2e5c7c6c9943b0c30ac11,681dee79b8318638a91c548a,681de8bec9bb6145fe65df53,3576,Cultivation,0
1084,34,,,,57,NA,Graduated High-school,150873,1746792366875,1746792216002,male,indirect,,2,English,,5a04e1227ecfc50001be0c11,681def176658a49d349c4022,681de8bec9bb6145fe65df53,10926,Cultivation,0
1084,34,,,,NA,100,Graduated High-school,150873,1746792366875,1746792216002,male,indirect,,2,English,,5a04e1227ecfc50001be0c11,681def176658a49d349c4022,681de8bec9bb6145fe65df53,7228,Cultivation,0
1094,28,,,None,2,NA,Higher degree,293088,1746792537216,1746792244128,female,indirect,,2,English,,666ee5994b49ad9236867a62,681dee6a7b81ef8faff43fac,681de8bec9bb6145fe65df53,18944,Cultivation,0
1094,28,,,None,NA,70,Higher degree,293088,1746792537216,1746792244128,female,indirect,,2,English,,666ee5994b49ad9236867a62,681dee6a7b81ef8faff43fac,681de8bec9bb6145fe65df53,10502,Cultivation,0
1098,51,,,,88,NA,Graduated College,196915,1746792583644,1746792386729,male,indirect,,2,English,,67c1a72590fcbf99458bb1f2,681defbd9718ce3fa07ac8bf,681de8bec9bb6145fe65df53,6207,Cultivation,0
1098,51,,,,NA,90,Graduated College,196915,1746792583644,1746792386729,male,indirect,,2,English,,67c1a72590fcbf99458bb1f2,681defbd9718ce3fa07ac8bf,681de8bec9bb6145fe65df53,3848,Cultivation,0
1101,57,,,"I didn't notice any errors or typos and had no issues at all, thank you!",14,NA,Graduated College,156921,1746792631023,1746792474102,male,indirect,,2,English,,58462977d2be990001174ae3,681df0139cc5958f8542da15,681de8bec9bb6145fe65df53,5898,Cultivation,0
1101,57,,,"I didn't notice any errors or typos and had no issues at all, thank you!",NA,37,Graduated College,156921,1746792631023,1746792474102,male,indirect,,2,English,,58462977d2be990001174ae3,681df0139cc5958f8542da15,681de8bec9bb6145fe65df53,7372,Cultivation,0
1086,52,,,,72,NA,Graduated High-school,307691,1746792403857,1746792096166,male,indirect,,2,English,,6266a4e5846e1e41812a0432,681dee9012b87a767fecb7c8,681de8bec9bb6145fe65df53,15633,Cultivation,0
1086,52,,,,NA,62,Graduated High-school,307691,1746792403857,1746792096166,male,indirect,,2,English,,6266a4e5846e1e41812a0432,681dee9012b87a767fecb7c8,681de8bec9bb6145fe65df53,62775,Cultivation,0
1097,75,,,,37,NA,Higher degree,412028,1746792582523,1746792170495,male,indirect,,2,Enlish,,67dd005e21e271181cde8e33,681deecb6c6220af9eedfc71,681de8bec9bb6145fe65df53,4440,Cultivation,0
1097,75,,,,NA,69,Higher degree,412028,1746792582523,1746792170495,male,indirect,,2,Enlish,,67dd005e21e271181cde8e33,681deecb6c6220af9eedfc71,681de8bec9bb6145fe65df53,72663,Cultivation,0
1107,28,,,I enjoyed the study.,35,NA,Higher degree,594671,1746792847496,1746792252825,male,indirect,,2,English,,6680071d60b3642bcf5dad37,681def1e725791e964d72450,681de8bec9bb6145fe65df53,35147,Cultivation,0
1107,28,,,I enjoyed the study.,NA,88,Higher degree,594671,1746792847496,1746792252825,male,indirect,,2,English,,6680071d60b3642bcf5dad37,681def1e725791e964d72450,681de8bec9bb6145fe65df53,18283,Cultivation,0
1088,59,,,,30,NA,Did not graduate High-school,393316,1746792436136,1746792042820,male,indirect,,2,,,6759de231388b23f36bb0bc2,681dee583566fec9214b4c4f,681de8bec9bb6145fe65df53,36900,Cultivation,0
1088,59,,,,NA,84,Did not graduate High-school,393316,1746792436136,1746792042820,male,indirect,,2,,,6759de231388b23f36bb0bc2,681dee583566fec9214b4c4f,681de8bec9bb6145fe65df53,13183,Cultivation,0
1091,31,,,Study was perfect,47,NA,Higher degree,319528,1746792527812,1746792208284,female,indirect,,2,english,,67d6311ca4cc73b8b2fee471,681deef74826aa4d28fc7674,681de8bec9bb6145fe65df53,14057,Cultivation,0
1091,31,,,Study was perfect,NA,100,Higher degree,319528,1746792527812,1746792208284,female,indirect,,2,english,,67d6311ca4cc73b8b2fee471,681deef74826aa4d28fc7674,681de8bec9bb6145fe65df53,5503,Cultivation,0
1093,45,,,,28,NA,Graduated High-school,426256,1746792533829,1746792107573,female,indirect,,2,English,,62e16e79326aa8ba7e6edeaf,681deea8206de57055b1ce3e,681de8bec9bb6145fe65df53,9878,Cultivation,0
1093,45,,,,NA,57,Graduated High-school,426256,1746792533829,1746792107573,female,indirect,,2,English,,62e16e79326aa8ba7e6edeaf,681deea8206de57055b1ce3e,681de8bec9bb6145fe65df53,4401,Cultivation,0
1110,50,,,no comments,24,NA,Graduated College,848432,1746792958334,1746792109902,male,indirect,,2,english,,67e19b713f604648519fd74e,681dee78ee30c7e2d712e635,681de8bec9bb6145fe65df53,4726,Cultivation,0
1110,50,,,no comments,NA,35,Graduated College,848432,1746792958334,1746792109902,male,indirect,,2,english,,67e19b713f604648519fd74e,681dee78ee30c7e2d712e635,681de8bec9bb6145fe65df53,13270,Cultivation,0
1111,38,,,,48,NA,Higher degree,841020,1746792965818,1746792124798,male,indirect,,2,english,,668dc2a0301d5cbdd0c3e058,681deea123b7383630966e84,681de8bec9bb6145fe65df53,33130,Cultivation,0
1111,38,,,,NA,99,Higher degree,841020,1746792965818,1746792124798,male,indirect,,2,english,,668dc2a0301d5cbdd0c3e058,681deea123b7383630966e84,681de8bec9bb6145fe65df53,26501,Cultivation,0
1112,32,,,Nice Study,20,NA,Graduated College,339570,1746793013956,1746792674386,female,indirect,,2,English,,67cb6aa625a475b2518906c5,681df0ac7e00c8b2af4f048c,681de8bec9bb6145fe65df53,33528,Cultivation,0
1112,32,,,Nice Study,NA,9,Graduated College,339570,1746793013956,1746792674386,female,indirect,,2,English,,67cb6aa625a475b2518906c5,681df0ac7e00c8b2af4f048c,681de8bec9bb6145fe65df53,9413,Cultivation,0
1113,39,,,,29,NA,Graduated College,641241,1746793134037,1746792492796,male,indirect,,2,English,,66791803d705a68960cb4976,681deee99780d531d479ff06,681de8bec9bb6145fe65df53,9864,Cultivation,0
1113,39,,,,NA,72,Graduated College,641241,1746793134037,1746792492796,male,indirect,,2,English,,66791803d705a68960cb4976,681deee99780d531d479ff06,681de8bec9bb6145fe65df53,4920,Cultivation,0
1114,32,,,,6,NA,Higher degree,583734,1746793212995,1746792629261,female,indirect,,2,English,,67360451448620a00803e7f5,681deec17da6551bd071606b,681de8bec9bb6145fe65df53,238890,Cultivation,0
1114,32,,,,NA,71,Higher degree,583734,1746793212995,1746792629261,female,indirect,,2,English,,67360451448620a00803e7f5,681deec17da6551bd071606b,681de8bec9bb6145fe65df53,52000,Cultivation,0
1115,47,,,,89,NA,Higher degree,280364,1746793218830,1746792938466,male,indirect,,2,English,,609d1ddf6aa3ba55f1bf4267,681df14cc13808abcae9feef,681de8bec9bb6145fe65df53,2639,Cultivation,0
1115,47,,,,NA,84,Higher degree,280364,1746793218830,1746792938466,male,indirect,,2,English,,609d1ddf6aa3ba55f1bf4267,681df14cc13808abcae9feef,681de8bec9bb6145fe65df53,2131,Cultivation,0
1116,35,,,I love the story and illustrative images.,20,NA,Graduated College,1122166,1746793266442,1746792144276,female,indirect,,2,English,,66e532bad00e2639412af721,681dee6ae47d8c3300120943,681de8bec9bb6145fe65df53,31147,Cultivation,0
1116,35,,,I love the story and illustrative images.,NA,80,Graduated College,1122166,1746793266442,1746792144276,female,indirect,,2,English,,66e532bad00e2639412af721,681dee6ae47d8c3300120943,681de8bec9bb6145fe65df53,24427,Cultivation,0
1117,42,,,,10,NA,Higher degree,309971,1746795303133,1746794993162,male,indirect,,2,English,,5460ef52fdf99b49ea4b5906,681df9edcc1ca054dd4b4dbd,681de8bec9bb6145fe65df53,27058,Cultivation,0
1117,42,,,,NA,60,Higher degree,309971,1746795303133,1746794993162,male,indirect,,2,English,,5460ef52fdf99b49ea4b5906,681df9edcc1ca054dd4b4dbd,681de8bec9bb6145fe65df53,9420,Cultivation,0
