submission_id,age,attentionCheck,attentionCheckResult,comments,decision1,decision2,education,experiment_duration,experiment_end_time,experiment_start_time,gender,informationSource,itemName,itemNr,languages,probs,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialNR
623,49,,,,50,NA,Graduated College,177693,1740608338368,1740608160675,male,indirect,,2,English,,662c0e7a4a4e2b2fc26960f5,67bf9295039646b2889d991d,67bf8c566bb3f73a9e82acf8,28776,0
623,49,,,,NA,85,Graduated College,177693,1740608338368,1740608160675,male,indirect,,2,English,,662c0e7a4a4e2b2fc26960f5,67bf9295039646b2889d991d,67bf8c566bb3f73a9e82acf8,13648,0
624,38,,,,1,NA,Graduated College,149315,1740608390009,1740608240694,male,indirect,,2,English,,66a578b63ff44975cdbc88a8,67bf92eb5e20262207a22114,67bf8c566bb3f73a9e82acf8,15823,0
624,38,,,,NA,100,Graduated College,149315,1740608390009,1740608240694,male,indirect,,2,English,,66a578b63ff44975cdbc88a8,67bf92eb5e20262207a22114,67bf8c566bb3f73a9e82acf8,10305,0
625,18,,,,75,NA,Graduated High-school,127083,1740608464439,1740608337356,male,indirect,,2,English,,6665ff2b27597e219632ec4a,67bf9347cf8d50cc8816b349,67bf8c566bb3f73a9e82acf8,20202,0
625,18,,,,NA,100,Graduated High-school,127083,1740608464439,1740608337356,male,indirect,,2,English,,6665ff2b27597e219632ec4a,67bf9347cf8d50cc8816b349,67bf8c566bb3f73a9e82acf8,4710,0
626,40,,,,26,NA,Higher degree,82532,1740608568046,1740608485514,female,indirect,,2,,,5cea26087afd86001a34a5db,67bf93d3e7e63dc69ccfb4aa,67bf8c566bb3f73a9e82acf8,8928,0
626,40,,,,NA,67,Higher degree,82532,1740608568046,1740608485514,female,indirect,,2,,,5cea26087afd86001a34a5db,67bf93d3e7e63dc69ccfb4aa,67bf8c566bb3f73a9e82acf8,3576,0
629,60,,,,1,NA,Graduated College,171797,1740608893849,1740608722052,male,indirect,,2,English,,645bb86a975c3b3594fd0a4a,67bf94be9b58eb1773b25649,67bf8c566bb3f73a9e82acf8,15428,0
629,60,,,,NA,20,Graduated College,171797,1740608893849,1740608722052,male,indirect,,2,English,,645bb86a975c3b3594fd0a4a,67bf94be9b58eb1773b25649,67bf8c566bb3f73a9e82acf8,19453,0
633,39,,,Thank you for having me. Good luck with your space crops :P,10,NA,Graduated College,183665,1740609420063,1740609236398,male,indirect,,2,English,,66421610459ae675582e0a98,67bf96d266e059450f754547,67bf8c566bb3f73a9e82acf8,17602,0
633,39,,,Thank you for having me. Good luck with your space crops :P,NA,85,Graduated College,183665,1740609420063,1740609236398,male,indirect,,2,English,,66421610459ae675582e0a98,67bf96d266e059450f754547,67bf8c566bb3f73a9e82acf8,19122,0
630,20,,,none,88,NA,Graduated College,871060,1740609143843,1740608272783,male,indirect,,2,English,,6776a104d40aac30b9e49748,67bf92e353df67cbb30ba78a,67bf8c566bb3f73a9e82acf8,20624,0
630,20,,,none,NA,99,Graduated College,871060,1740609143843,1740608272783,male,indirect,,2,English,,6776a104d40aac30b9e49748,67bf92e353df67cbb30ba78a,67bf8c566bb3f73a9e82acf8,43732,0
631,29,,,very interesting study,30,NA,Graduated College,710418,1740609214298,1740608503880,female,indirect,,2,English ,,60b7e1bcfe148de04d17624b,67bf93dac0205ba2c93412a1,67bf8c566bb3f73a9e82acf8,52330,0
631,29,,,very interesting study,NA,100,Graduated College,710418,1740609214298,1740608503880,female,indirect,,2,English ,,60b7e1bcfe148de04d17624b,67bf93dac0205ba2c93412a1,67bf8c566bb3f73a9e82acf8,21367,0
632,30,,,,1,NA,Higher degree,121774,1740609304415,1740609182641,male,indirect,,2,English,,62850a9d45988f3a749581e0,67bf9692592679e5408557e9,67bf8c566bb3f73a9e82acf8,12638,0
632,30,,,,NA,10,Higher degree,121774,1740609304415,1740609182641,male,indirect,,2,English,,62850a9d45988f3a749581e0,67bf9692592679e5408557e9,67bf8c566bb3f73a9e82acf8,8270,0
634,24,,,,10,NA,Graduated College,175194,1740609738617,1740609563423,male,indirect,,2,English Cantonese,,65b7c2e56265acff537653e1,67bf9819ef9cbd083dfb4776,67bf8c566bb3f73a9e82acf8,10971,0
634,24,,,,NA,40,Graduated College,175194,1740609738617,1740609563423,male,indirect,,2,English Cantonese,,65b7c2e56265acff537653e1,67bf9819ef9cbd083dfb4776,67bf8c566bb3f73a9e82acf8,12007,0
635,26,,,n/a,73,NA,Higher degree,118751,1740609917617,1740609798866,female,indirect,,2,English,,6011d2b8b124c219f57c707e,67bf9902a5554b70636d0a56,67bf8c566bb3f73a9e82acf8,12616,0
635,26,,,n/a,NA,100,Higher degree,118751,1740609917617,1740609798866,female,indirect,,2,English,,6011d2b8b124c219f57c707e,67bf9902a5554b70636d0a56,67bf8c566bb3f73a9e82acf8,3557,0
636,35,,,,90,NA,Higher degree,585564,1740610002703,1740609417139,female,indirect,,2,English and filipino  ,,67503a9fa3fe1ae63963a69e,67bf9753de7db7f20819f0e4,67bf8c566bb3f73a9e82acf8,25953,0
636,35,,,,NA,97,Higher degree,585564,1740610002703,1740609417139,female,indirect,,2,English and filipino  ,,67503a9fa3fe1ae63963a69e,67bf9753de7db7f20819f0e4,67bf8c566bb3f73a9e82acf8,22915,0
637,29,,,,40,NA,Higher degree,278030,1740610071966,1740609793936,male,indirect,,2,english,,5fbdc4f0784d3f225d8d96d1,67bf98fea94011b975ae33bd,67bf8c566bb3f73a9e82acf8,20944,0
637,29,,,,NA,65,Higher degree,278030,1740610071966,1740609793936,male,indirect,,2,english,,5fbdc4f0784d3f225d8d96d1,67bf98fea94011b975ae33bd,67bf8c566bb3f73a9e82acf8,11865,0
638,40,,,no comments,20,NA,Higher degree,472622,1740610646267,1740610173645,female,indirect,,2,English,,6099911160f3e9d0d94b18e8,67bf9a6e9b58eb1773b25717,67bf8c566bb3f73a9e82acf8,24989,0
638,40,,,no comments,NA,20,Higher degree,472622,1740610646267,1740610173645,female,indirect,,2,English,,6099911160f3e9d0d94b18e8,67bf9a6e9b58eb1773b25717,67bf8c566bb3f73a9e82acf8,17683,0
