submission_id,age,attentionCheck,attentionCheckResult,comments,decision1,decision2,education,experiment_duration,experiment_end_time,experiment_start_time,gender,informationSource,itemName,itemNr,languages,probs,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialNR
187,25,,,,74,NA,Graduated College,220739,1737470090545,1737469869806,male,indirect,spaceColony,4,english,,6773b79f13d889c08036a4f3,678fafa61f9c45da41effbdf,678fa756c9e0ff6fadc7cc16,7957,0
187,25,,,,NA,60,Graduated College,220739,1737470090545,1737469869806,male,indirect,spaceColony,4,english,,6773b79f13d889c08036a4f3,678fafa61f9c45da41effbdf,678fa756c9e0ff6fadc7cc16,2423,0
188,35,,,,41,NA,Graduated College,196341,1737470073263,1737469876922,female,direct,spaceColony,1,english,,5ae96d1878b0060001e69b8a,678fafd20cf499ba493524b2,678fa756c9e0ff6fadc7cc16,10024,0
188,35,,,,NA,57,Graduated College,196341,1737470073263,1737469876922,female,direct,spaceColony,1,english,,5ae96d1878b0060001e69b8a,678fafd20cf499ba493524b2,678fa756c9e0ff6fadc7cc16,4871,0
189,45,,,,20,NA,Graduated High-school,115429,1737470122748,1737470007319,male,direct,spaceColony,3,,,5fe778f1116bbf5ae29431b2,678fb02c1efaa5345b951948,678fa756c9e0ff6fadc7cc16,8906,0
189,45,,,,NA,100,Graduated High-school,115429,1737470122748,1737470007319,male,direct,spaceColony,3,,,5fe778f1116bbf5ae29431b2,678fb02c1efaa5345b951948,678fa756c9e0ff6fadc7cc16,4815,0
195,44,,,,78,NA,Graduated High-school,138035,1737470271109,1737470133074,female,direct,spaceColony,1,English,,59142b45ef024b0001c54c33,678fb0abb597e3574ea08379,678fa756c9e0ff6fadc7cc16,15459,0
195,44,,,,NA,83,Graduated High-school,138035,1737470271109,1737470133074,female,direct,spaceColony,1,English,,59142b45ef024b0001c54c33,678fb0abb597e3574ea08379,678fa756c9e0ff6fadc7cc16,6558,0
190,22,,,,61,NA,Graduated College,172781,1737470135836,1737469963055,female,direct,spaceColony,1,English,,677805982614065f7e985fbe,678faff615e7ecc3a0c2a50d,678fa756c9e0ff6fadc7cc16,13911,0
190,22,,,,NA,85,Graduated College,172781,1737470135836,1737469963055,female,direct,spaceColony,1,English,,677805982614065f7e985fbe,678faff615e7ecc3a0c2a50d,678fa756c9e0ff6fadc7cc16,6171,0
191,1831,,,,35,NA,Graduated College,274818,1737470193188,1737469918370,female,direct,spaceColony,3,English,,5e661fbfee9bce38e2e22a03,678fafa3c90fdbc0c91fbbac,678fa756c9e0ff6fadc7cc16,12008,0
191,1831,,,,NA,85,Graduated College,274818,1737470193188,1737469918370,female,direct,spaceColony,3,English,,5e661fbfee9bce38e2e22a03,678fafa3c90fdbc0c91fbbac,678fa756c9e0ff6fadc7cc16,9680,0
192,29,,,,20,NA,Graduated College,115420,1737470205394,1737470089974,female,indirect,spaceColony,2,"English, Spanish",,66511b0483dde5b6da54f1c4,678fb08102b78d171546c43d,678fa756c9e0ff6fadc7cc16,12908,0
192,29,,,,NA,80,Graduated College,115420,1737470205394,1737470089974,female,indirect,spaceColony,2,"English, Spanish",,66511b0483dde5b6da54f1c4,678fb08102b78d171546c43d,678fa756c9e0ff6fadc7cc16,5017,0
199,38,,,,63,NA,Graduated College,418439,1737470322468,1737469904029,female,indirect,spaceColony,4,english,,61112fb91e6eb028aa1ba59b,678fafbe8280792cd1e4a051,678fa756c9e0ff6fadc7cc16,100266,0
199,38,,,,NA,85,Graduated College,418439,1737470322468,1737469904029,female,indirect,spaceColony,4,english,,61112fb91e6eb028aa1ba59b,678fafbe8280792cd1e4a051,678fa756c9e0ff6fadc7cc16,7017,0
193,23,,,,49,NA,Graduated College,103044,1737470233054,1737470130010,male,direct,spaceColony,3,English,,5eea80a5e49275000922c5ec,678fb0a916c664a01a7453f8,678fa756c9e0ff6fadc7cc16,11232,0
193,23,,,,NA,93,Graduated College,103044,1737470233054,1737470130010,male,direct,spaceColony,3,English,,5eea80a5e49275000922c5ec,678fb0a916c664a01a7453f8,678fa756c9e0ff6fadc7cc16,4224,0
194,21,,,,53,NA,Graduated High-school,167576,1737470240129,1737470072553,female,direct,spaceColony,1,english,,65a3f47c470c978f615bd1ac,678fb06b9a4de0ac72f122e6,678fa756c9e0ff6fadc7cc16,14435,0
194,21,,,,NA,68,Graduated High-school,167576,1737470240129,1737470072553,female,direct,spaceColony,1,english,,65a3f47c470c978f615bd1ac,678fb06b9a4de0ac72f122e6,678fa756c9e0ff6fadc7cc16,11710,0
196,39,,,,65,NA,Graduated College,138975,1737470308980,1737470170005,male,direct,spaceColony,3,English,,5e280a65db62baa237ce0924,678fb0c8e8cbe3bd48651114,678fa756c9e0ff6fadc7cc16,14645,0
196,39,,,,NA,93,Graduated College,138975,1737470308980,1737470170005,male,direct,spaceColony,3,English,,5e280a65db62baa237ce0924,678fb0c8e8cbe3bd48651114,678fa756c9e0ff6fadc7cc16,9665,0
197,25,,,,1,NA,Higher degree,189849,1737470316916,1737470127067,female,direct,spaceColony,1,English,,62fb7cdacf369557acac404a,678fb0a26144273c05e7faed,678fa756c9e0ff6fadc7cc16,14912,0
197,25,,,,NA,75,Higher degree,189849,1737470316916,1737470127067,female,direct,spaceColony,1,English,,62fb7cdacf369557acac404a,678fb0a26144273c05e7faed,678fa756c9e0ff6fadc7cc16,15778,0
198,30,,,,35,NA,Graduated College,202492,1737470318792,1737470116300,male,direct,spaceColony,1,English,,5f8de19aaf4fc8163abd08f9,678fb09bcb6cf0d845e4a053,678fa756c9e0ff6fadc7cc16,31072,0
198,30,,,,NA,70,Graduated College,202492,1737470318792,1737470116300,male,direct,spaceColony,1,English,,5f8de19aaf4fc8163abd08f9,678fb09bcb6cf0d845e4a053,678fa756c9e0ff6fadc7cc16,6385,0
200,30,,,,80,NA,Graduated College,141208,1737470341139,1737470199931,female,direct,spaceColony,3,English,,61682e777be3bbc3fe7ab5d3,678fb0e9a5e747668d9a81c2,678fa756c9e0ff6fadc7cc16,11747,0
200,30,,,,NA,99,Graduated College,141208,1737470341139,1737470199931,female,direct,spaceColony,3,English,,61682e777be3bbc3fe7ab5d3,678fb0e9a5e747668d9a81c2,678fa756c9e0ff6fadc7cc16,9559,0
201,33,,,,8,NA,Higher degree,130372,1737470345331,1737470214959,male,indirect,spaceColony,2,English,,6405b9bcaa464300e6660d7d,678fb0eb512bd07496d7f60f,678fa756c9e0ff6fadc7cc16,7643,0
201,33,,,,NA,69,Higher degree,130372,1737470345331,1737470214959,male,indirect,spaceColony,2,English,,6405b9bcaa464300e6660d7d,678fb0eb512bd07496d7f60f,678fa756c9e0ff6fadc7cc16,4317,0
202,21,,,NO ,4,NA,Graduated High-school,222429,1737470357124,1737470134695,female,direct,spaceColony,3,English,,678b9934eec3b6d5cfa51c70,678fafce37907a06ece96e07,678fa756c9e0ff6fadc7cc16,13043,0
202,21,,,NO ,NA,5,Graduated High-school,222429,1737470357124,1737470134695,female,direct,spaceColony,3,English,,678b9934eec3b6d5cfa51c70,678fafce37907a06ece96e07,678fa756c9e0ff6fadc7cc16,6309,0
203,57,,,,11,NA,Graduated High-school,214300,1737470360068,1737470145768,female,direct,spaceColony,3,English,,5f0ced9d5a17786fb11b7f47,678fb0b64f00d04ef691a655,678fa756c9e0ff6fadc7cc16,13580,0
203,57,,,,NA,60,Graduated High-school,214300,1737470360068,1737470145768,female,direct,spaceColony,3,English,,5f0ced9d5a17786fb11b7f47,678fb0b64f00d04ef691a655,678fa756c9e0ff6fadc7cc16,14403,0
204,36,,,,33,NA,Graduated High-school,223029,1737470398571,1737470175542,male,indirect,spaceColony,2,,,5edf2043d53fce1c797d9f5d,678fb0d71f9c45da41effc48,678fa756c9e0ff6fadc7cc16,22345,0
204,36,,,,NA,50,Graduated High-school,223029,1737470398571,1737470175542,male,indirect,spaceColony,2,,,5edf2043d53fce1c797d9f5d,678fb0d71f9c45da41effc48,678fa756c9e0ff6fadc7cc16,9136,0
205,45,,,,50,NA,Graduated College,117061,1737470402889,1737470285828,female,indirect,spaceColony,2,English,,602257a4c4c9de32aa966833,678fb140951e180ff4c3d445,678fa756c9e0ff6fadc7cc16,6913,0
205,45,,,,NA,75,Graduated College,117061,1737470402889,1737470285828,female,indirect,spaceColony,2,English,,602257a4c4c9de32aa966833,678fb140951e180ff4c3d445,678fa756c9e0ff6fadc7cc16,6053,0
206,54,,,,6,NA,Higher degree,357151,1737470407569,1737470050418,male,indirect,spaceColony,4,English ,,677774e78fca46fb5cf03c64,678fb0447dbac601ff2a018b,678fa756c9e0ff6fadc7cc16,41124,0
206,54,,,,NA,91,Higher degree,357151,1737470407569,1737470050418,male,indirect,spaceColony,4,English ,,677774e78fca46fb5cf03c64,678fb0447dbac601ff2a018b,678fa756c9e0ff6fadc7cc16,54476,0
207,23,,,,89,NA,Graduated High-school,298654,1737470430813,1737470132159,male,indirect,spaceColony,2,english,,60df5e55e8cd8cf982579eb8,678fb099ffebd911039a813a,678fa756c9e0ff6fadc7cc16,23069,0
207,23,,,,NA,90,Graduated High-school,298654,1737470430813,1737470132159,male,indirect,spaceColony,2,english,,60df5e55e8cd8cf982579eb8,678fb099ffebd911039a813a,678fa756c9e0ff6fadc7cc16,11982,0
208,27,,,,15,NA,Graduated College,125485,1737470448973,1737470323488,male,direct,spaceColony,3,English,,57843b986475d400015a8e45,678fb166a6e5c2ff6e2a01ae,678fa756c9e0ff6fadc7cc16,11568,0
208,27,,,,NA,50,Graduated College,125485,1737470448973,1737470323488,male,direct,spaceColony,3,English,,57843b986475d400015a8e45,678fb166a6e5c2ff6e2a01ae,678fa756c9e0ff6fadc7cc16,10593,0
209,51,,,,40,NA,Graduated College,188007,1737470450658,1737470262651,male,indirect,spaceColony,4,English,,5f09fab615ee6b0ab5235b15,678fb12eee5dc6d8c01b6630,678fa756c9e0ff6fadc7cc16,13288,0
209,51,,,,NA,60,Graduated College,188007,1737470450658,1737470262651,male,indirect,spaceColony,4,English,,5f09fab615ee6b0ab5235b15,678fb12eee5dc6d8c01b6630,678fa756c9e0ff6fadc7cc16,7879,0
210,26,,,the survey was good,50,NA,Graduated College,276800,1737470462669,1737470185869,female,direct,spaceColony,1,English,,678e5c3f0c940a5e295be37f,678fb0dcb32d810135eab15e,678fa756c9e0ff6fadc7cc16,22262,0
210,26,,,the survey was good,NA,81,Graduated College,276800,1737470462669,1737470185869,female,direct,spaceColony,1,English,,678e5c3f0c940a5e295be37f,678fb0dcb32d810135eab15e,678fa756c9e0ff6fadc7cc16,8521,0
211,29,,,,66,NA,Graduated College,227569,1737470502432,1737470274863,female,indirect,spaceColony,4,English,,6752e8ce3bfe89cfb5fefbb3,678fb13479155ab287b8c067,678fa756c9e0ff6fadc7cc16,8385,0
211,29,,,,NA,91,Graduated College,227569,1737470502432,1737470274863,female,indirect,spaceColony,4,English,,6752e8ce3bfe89cfb5fefbb3,678fb13479155ab287b8c067,678fa756c9e0ff6fadc7cc16,8598,0
212,21,,,,69,NA,Graduated High-school,69198,1737470542624,1737470473426,male,direct,spaceColony,3,English,,668da0990a6c6bc676b3d827,678fb203e52bfccc63d669e8,678fa756c9e0ff6fadc7cc16,6017,0
212,21,,,,NA,48,Graduated High-school,69198,1737470542624,1737470473426,male,direct,spaceColony,3,English,,668da0990a6c6bc676b3d827,678fb203e52bfccc63d669e8,678fa756c9e0ff6fadc7cc16,3133,0
213,30,,,,5,NA,Graduated College,254542,1737470633414,1737470378872,female,direct,spaceColony,3,English,,6070a06a1d49fbecb9ee79d2,678fb1a49babba5c10851576,678fa756c9e0ff6fadc7cc16,37235,0
213,30,,,,NA,50,Graduated College,254542,1737470633414,1737470378872,female,direct,spaceColony,3,English,,6070a06a1d49fbecb9ee79d2,678fb1a49babba5c10851576,678fa756c9e0ff6fadc7cc16,12838,0
214,24,,,,7,NA,Graduated College,290951,1737470654235,1737470363284,female,direct,spaceColony,1,english,,60b2827157e043215e6f997e,678fb196c4fb40dbd98c45a1,678fa756c9e0ff6fadc7cc16,17552,0
214,24,,,,NA,54,Graduated College,290951,1737470654235,1737470363284,female,direct,spaceColony,1,english,,60b2827157e043215e6f997e,678fb196c4fb40dbd98c45a1,678fa756c9e0ff6fadc7cc16,13153,0
215,22,,,,20,NA,Graduated College,75104,1737470679393,1737470604289,male,direct,spaceColony,1,,,5f80ceed4dc3ba15b54904cf,678fb272baf336a4ccb10bde,678fa756c9e0ff6fadc7cc16,18504,0
215,22,,,,NA,50,Graduated College,75104,1737470679393,1737470604289,male,direct,spaceColony,1,,,5f80ceed4dc3ba15b54904cf,678fb272baf336a4ccb10bde,678fa756c9e0ff6fadc7cc16,11106,0
216,70,,,,38,NA,Graduated High-school,211765,1737470745994,1737470534229,male,direct,spaceColony,1,English,,5ea0b2cbf710490ac2644b7e,678fb22c0abe48cf6493bcd9,678fa756c9e0ff6fadc7cc16,13672,0
216,70,,,,NA,66,Graduated High-school,211765,1737470745994,1737470534229,male,direct,spaceColony,1,English,,5ea0b2cbf710490ac2644b7e,678fb22c0abe48cf6493bcd9,678fa756c9e0ff6fadc7cc16,10665,0
217,63,,,"None, thank you.",50,NA,Higher degree,324223,1737470751696,1737470427473,female,indirect,spaceColony,2,,,65c8fb1c79ffe418b57e7d29,678fb11f8039afce3607e7d5,678fa756c9e0ff6fadc7cc16,11917,0
217,63,,,"None, thank you.",NA,70,Higher degree,324223,1737470751696,1737470427473,female,indirect,spaceColony,2,,,65c8fb1c79ffe418b57e7d29,678fb11f8039afce3607e7d5,678fa756c9e0ff6fadc7cc16,50954,0
218,28,,,,65,NA,Graduated High-school,634676,1737471279890,1737470645214,male,indirect,spaceColony,4,English,,5f160514e2a4062d2a0ded58,678fb2ad4210d19434975664,678fa756c9e0ff6fadc7cc16,81562,0
218,28,,,,NA,58,Graduated High-school,634676,1737471279890,1737470645214,male,indirect,spaceColony,4,English,,5f160514e2a4062d2a0ded58,678fb2ad4210d19434975664,678fa756c9e0ff6fadc7cc16,22813,0
219,29,,,,75,NA,Higher degree,586274,1737471359127,1737470772853,female,direct,spaceColony,1,English,,6744f29b888cdfc3f088f856,678fb2f432f13a1cb39b3838,678fa756c9e0ff6fadc7cc16,35943,0
219,29,,,,NA,85,Higher degree,586274,1737471359127,1737470772853,female,direct,spaceColony,1,English,,6744f29b888cdfc3f088f856,678fb2f432f13a1cb39b3838,678fa756c9e0ff6fadc7cc16,52687,0
