submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,languages,prolific_pid,prolific_session_id,prolific_study_id,decision,responseTimeDecision,trialNR,justification,responseTimeJustifcation,version
4222,48,NA,deniedCausation,Higher degree,104852,1659698757418,1659698652566,female,spaceColony,1,English,5fc63e053cf83c06341ac94a,62ecfdc48040abefc6ec5134,62e8e1ca5c8e225c556e0af8,both,56588,0,Without ralocrop I would not be able to ensure a good yield.,24556,pilot-1b
4194,24,NA,deniedCausation,Higher degree,56753,1659698704860,1659698648107,female,spaceColony,1,English,61179c38b9a23111c762b63f,62ecfdd6ddc276d2ea56ef76,62e8e1ca5c8e225c556e0af8,single,31173,0,Because it more cost effective,12958,pilot-1b
4196,28,NA,intervention,Higher degree,60432,1659698707295,1659698646863,male,spaceColony,1,English,62a72cb7584b78fa7d9f8d7a,62ecfdd3379feab60ebfb988,62e8e1ca5c8e225c556e0af8,both,28423,0,It seems to help the other crop grow better,13705,pilot-1b
4227,55,None,commonCause,Higher degree,128662,1659698762190,1659698633528,male,spaceColony,1,"English, Welsh, Spanish.",612405c2c92a41dfd5eb30b3,62ecfdc4e45c70badf40fb6e,62e8e1ca5c8e225c556e0af8,both,52768,0,Both are beneficial,17720,pilot-1b
4228,51,thanks,intervention,Higher degree,120546,1659698766385,1659698645839,male,spaceColony,1,NA,5e0b3d5dbf3d4e3868abc3ea,62ecfdce5cc21058f494d557,62e8e1ca5c8e225c556e0af8,single,40055,0,"I need to feed my family, & cultivating is a logical thing to do.",56564,pilot-1b
4230,52,NA,intervention,Did not graduate High-school,128724,1659698773996,1659698645272,male,spaceColony,1,English,5e21a211061ea84908aaf512,62ecfdc53be03043e0d4f29f,62e8e1ca5c8e225c556e0af8,both,56504,0,"I would want to ensure we get a High Yield for the colonists to survive.  It might be that after some time we learn how to store and can reduce production of Xeliherb, but initially I would accept the high cost.",43079,pilot-1b
4284,30,NA,commonCause,Graduated College,66249,1659699227906,1659699161657,male,spaceColony,1,English,60bb3b463887c2f9d1385cce,62ecfdbaf5c54a134bc9f92e,62e8e1ca5c8e225c556e0af8,single,26369,0,Because it's essential. It doesn't mention radoherb being essential in anyway for survival on the planet.,26989,pilot-1b
4214,37,NA,association,Higher degree,113503,1659698747715,1659698634212,female,spaceColony,1,English,60fc0509aec9e4bdf885cfa0,62ecfdc40fd3cc333440fb56,62e8e1ca5c8e225c556e0af8,both,35906,0,Because hopefully we would end up with enough of the seeds to survive by not planting both it is a risk we won’t.,56197,pilot-1b
4217,58,NA,association,Graduated College,101835,1659698752071,1659698650236,female,spaceColony,1,English,5bfe7267098e7a00016a4058,62ecfdd36f3eb3cbcf6902fc,62e8e1ca5c8e225c556e0af8,both,45750,0,the long term benefit would outweigh the short term cost,20273,pilot-1b
4220,34,NA,commonCause,Graduated High-school,124237,1659698753671,1659698629434,male,spaceColony,1,English,60a51393b86b6c9753bb36da,62ecfdc01a7ce5cf77c273ff,62e8e1ca5c8e225c556e0af8,single,69186,0,"To save resources and energy
",24965,pilot-1b
4286,38,NA,deniedCausation,Graduated College,688682,1659699333490,1659698644808,female,spaceColony,1,English,62289191715f0083e25c8b9c,62ecfdcd158fafd6d5112a9d,62e8e1ca5c8e225c556e0af8,single,518915,0,Because its more expensive to cultivate both and there is no evidence that the second plant will be of any benifit,132507,pilot-1b
4221,26,"No comment thanks for the study. It was great 
",deniedCausation,Graduated College,123427,1659698758346,1659698634919,male,spaceColony,1,English,60205f5ba5fe0165fa0e5e01,62ecfdbd65bc7aef33bfb979,62e8e1ca5c8e225c556e0af8,both,42886,0,"It doesn't matter how much money we spend, the goal is to keep our colony alive so i'd choose to cultivate both plants for the best results.",41787,pilot-1b
4224,52,N/A,deniedCausation,Graduated College,335351,1659698762089,1659698426738,male,spaceColony,1,English,5ea98c900640c90a3db307ff,62ecfce96286639868ead409,62e8e1ca5c8e225c556e0af8,single,57711,0,"Cultivating the xeliherb is a surere way to increase it. Cultivating ralocrop is a gamble, the evidence that this will will increase xeliherb is sketchy and deprives resources. Once the xeliherb is up and running then it might be worth doing more research on the link with ralocrop and depending on the results it might be worth diverting rsources that way in the future. The priority though is to get the colony established.",242983,pilot-1b
4223,42,NA,commonCause,Graduated College,119910,1659698758906,1659698638996,female,spaceColony,1,English,5cb9bdde3eb01800129f81d7,62ecfdcb974c2dfe00770074,62e8e1ca5c8e225c556e0af8,both,58713,0,By planting both this will lead to a greater yield of xeliherb.,24087,pilot-1b
4225,30,NA,commonCause,Higher degree,115162,1659698763124,1659698647962,female,spaceColony,1,English,5d41c4d8198538001a375d4b,62ecfdcacb9afeb8c36902fe,62e8e1ca5c8e225c556e0af8,both,61072,0,It will be beneficial to the growth of xeliherb.,29816,pilot-1b
4238,60,none,association,Graduated High-school,130334,1659698786549,1659698656215,male,spaceColony,1,English,5ce740c8636a5b0018f55968,62ecfdd66f3eb3cbcf6902fe,62e8e1ca5c8e225c556e0af8,both,64349,0,"best to go with 2 options, more chance of success",31758,pilot-1b
4231,38,NA,association,Graduated College,133502,1659698762518,1659698629016,female,spaceColony,1,English,5a0c4184fe645f0001e9f5dd,62ecfdcb34c78f7f40a304a1,62e8e1ca5c8e225c556e0af8,both,55794,0,"Because if it grows sparsely there is a chance that there will not be enough to go around and not support life. Even though it is costly, in time there may be ways to bring down the cost.",59985,pilot-1b
4232,41,NA,association,Graduated College,134832,1659698774947,1659698640115,female,spaceColony,1,English,5f8b4560fc6686262722efdb,62ecfdcacadeeb2fb395ac62,62e8e1ca5c8e225c556e0af8,both,44088,0,because both seeds have a strong correlation to one another,47943,pilot-1b
4234,65,NA,intervention,Graduated High-school,127172,1659698776165,1659698648993,male,spaceColony,1,English,5ea979685178b007c99e620e,62ecfdd188c9c090e2953e2a,62e8e1ca5c8e225c556e0af8,both,33610,0,"I would cultivate both until I could experiment further to find out if xeliherb could also thrive in other, less cost intensive environments.",66128,pilot-1b
4233,36,NA,commonCause,Graduated College,136318,1659698807592,1659698671274,male,spaceColony,1,English,62b418961b4cc512a166dacd,62ecfdca8bbe0325a7ee8eb0,62e8e1ca5c8e225c556e0af8,single,63866,0,Without knowing if the other crop has any other benefits other than it helps the cultivation of the other herb - I don't see why we would spend extra resources on it,60027,pilot-1b
4247,46,NA,deniedCausation,Graduated College,145451,1659698802449,1659698656998,female,spaceColony,1,English,5dccf219aa4314964f7461d9,62ecfdd8e45c70badf40fb72,62e8e1ca5c8e225c556e0af8,both,86127,0,There may be a link between them even though the scientists havent found the evidence yet,31847,pilot-1b
4235,53,NA,association,Graduated High-school,142094,1659698779223,1659698637129,female,spaceColony,1,english,5c9749b849784d001b486f6a,62ecfdc634960bb24177005d,62e8e1ca5c8e225c556e0af8,both,48956,0,to minimise the impact if the main crop were to fail.If only one type is grown the chances of mistake is higher than if the second crop is grown that helps the first,62898,pilot-1b
4236,30,NA,association,Graduated College,139077,1659698779753,1659698640676,female,spaceColony,1,English,5f58970c75be84000bd26e43,62ecfdce73cc253bdb75b353,62e8e1ca5c8e225c556e0af8,single,95879,0,"Because it would be a waste of resources to cultivate both, given that is it highly resource intensive. And only the one crop is required for survival.",31969,pilot-1b
4239,37,NA,commonCause,Higher degree,97578,1659698788312,1659698690734,male,spaceColony,1,english,5d5db7f7ca179000180b17cc,62ecfdd211b385c4a9d3920b,62e8e1ca5c8e225c556e0af8,both,67431,0,i think it was the better choice,10651,pilot-1b
4237,24,NA,commonCause,Higher degree,139816,1659698782636,1659698642820,male,spaceColony,1,English,62d5afc842581405c22b4d6b,62ecfdcfbe875448e10d9be1,62e8e1ca5c8e225c556e0af8,both,45716,0,"One is unable to survive without the other, therefore it would be pointless to cultivate the growth of the one plant as it would yield little to no results.",62432,pilot-1b
4240,35,NA,deniedCausation,Higher degree,96786,1659698789439,1659698692653,male,spaceColony,1,English,629f5bad59ffd1fb53f22488,62ecfdc2461b8ef80980fc2a,62e8e1ca5c8e225c556e0af8,single,43148,0,I chose this because it won't be loads of cost honestly.,29631,pilot-1b
4270,41,NA,deniedCausation,Graduated High-school,234864,1659698874774,1659698639910,male,spaceColony,1,NA,573a34f614f69e000d7d670f,62ecfdcca0e1f69e7f0d9bba,62e8e1ca5c8e225c556e0af8,both,143264,0,it seemed that it did work although not proven,42448,pilot-1b
4278,23,NA,deniedCausation,Graduated High-school,105064,1659699018036,1659698912972,male,spaceColony,1,English,61325c88e481a5b25f3b8296,62ecfdd1f5c54a134bc9f932,62e8e1ca5c8e225c556e0af8,single,45057,0,"Says there is an association but no evidence to indicate that the association is causation. Correlation doesn't equal causation. So for time being, I guess we'd see how we go without it.",44245,pilot-1b
4241,51,NA,intervention,Graduated College,147006,1659698793087,1659698646081,male,spaceColony,1,English,6266e277eeff2c06dec3116a,62ecfdcf1b54942b52d391fd,62e8e1ca5c8e225c556e0af8,both,51572,0,To get a better yield. Currently it only grows sparsely so it would already take resources to cultivate.,68227,pilot-1b
4252,41,NA,intervention,Graduated College,174267,1659698917635,1659698743368,female,spaceColony,1,English,61153a27f2c583ec7d0c0b0f,62ecfdce085aebed76c2c206,62e8e1ca5c8e225c556e0af8,single,42795,0,Cultivating both would be at the detriment of water and energy resources etc. I would trust the scientists to find another way of cultivating the seeds which doesn't come at such a high cost. If we can only cultivate them sparsely we will have to learn to live within our means,112490,pilot-1b
4258,62,NA,intervention,Graduated High-school,193126,1659698839711,1659698646585,female,spaceColony,1,English,593081fc5f170a00014358f4,62ecfdd1b263ce3760a22d97,62e8e1ca5c8e225c556e0af8,single,62666,0,Constant supply is crucial for living and as it yields a high growth this is the one to have to survive,92138,pilot-1b
4271,64,NA,intervention,Graduated College,242459,1659698908362,1659698665903,female,spaceColony,1,English,5d2e3cdf6835130001aa16f0,62ecfdcf537882f37cbf68f0,62e8e1ca5c8e225c556e0af8,both,37396,0,because although it is costly to grow both the yield is higher. Over time the crop given can be stored for further consumption and so costs mya even out.,160712,pilot-1b
4242,32,NA,commonCause,Graduated College,146269,1659698794068,1659698647799,male,spaceColony,1,"English, Chinese",62b436b9c223ffb64a0121da,62ecfdd674b89c00387d272e,62e8e1ca5c8e225c556e0af8,both,45474,0,"Although not specified, high yield likely means enough to cover the loss of use of fertile ground, and xaliherb may grow in less fertile areas too. It shoudl also keep the soil healthy and potentially provide a good stock to help grow the population and research funds.",80727,pilot-1b
4263,28,NA,association,Graduated High-school,192118,1659698853439,1659698661321,male,spaceColony,1,English,545ccfd9fdf99b75ad2e3260,62ecfddbc8068fa9c7ef0a61,62e8e1ca5c8e225c556e0af8,both,71518,0,"Since it is needed, we would have to eventually find a way to cultivate it from both planets. Since it grows scarce, we essentially have to gather it from both. I'm thinking that we will be forced to gather additional resources to harvest more and survive.",77419,pilot-1b
4288,28,Thank you,association,Higher degree,765026,1659699408107,1659698643081,female,spaceColony,1,English,5b126ec7c85dc400016220a4,62ecfdcde4806adac795ac84,62e8e1ca5c8e225c556e0af8,single,570695,0,I would only cultivate this herb to reduce the cost.,18687,pilot-1b
4243,53,NA,association,Graduated College,150414,1659698795883,1659698645469,male,spaceColony,1,English,5bc73b9f821054000181a853,62ecfdc5325f3b8c008270da,62e8e1ca5c8e225c556e0af8,single,60321,0,I thought it would be more sustainable to only cultivate xeliherb aand is also less costly.,48096,pilot-1b
4244,31,NA,association,Did not graduate High-school,162837,1659698795284,1659698632447,female,spaceColony,1,english,5962a5b29955ee00015bce98,62ecfdc5cbc7654cf02396c0,62e8e1ca5c8e225c556e0af8,single,81367,0,if it it too time consuming they might not all have enough food.,41657,pilot-1b
4245,34,none,intervention,Higher degree,148343,1659698797076,1659698648733,female,spaceColony,1,English,6066d08253019ea549b1dd37,62ecfdd7085aebed76c2c20a,62e8e1ca5c8e225c556e0af8,both,52948,0,"Although it is more costly, I think it would be worth it to cultivate both plants as chances are you would get a higher yield of the seeds you need",62546,pilot-1b
4246,32,NA,deniedCausation,Higher degree,148829,1659698802271,1659698653442,female,spaceColony,1,polish,5f37f5dc98ced02a6c6506ed,62ecfdd89715dd7523bf68eb,62e8e1ca5c8e225c556e0af8,single,52107,0,"I think she is a better planet to live in
",25558,pilot-1b
4248,60,NA,intervention,Graduated College,149921,1659698804179,1659698654258,female,spaceColony,1,English,5d53bdc9b18d590018dac171,62ecfdc3beb379926480fc21,62e8e1ca5c8e225c556e0af8,both,25381,0,"Chose that cultivation for a higher concentration of the herb. Although the other is more costly, it would probably be worth it.",80707,pilot-1b
4256,43,NA,intervention,Graduated College,194047,1659698834945,1659698640898,male,spaceColony,1,English,5ed27e2ee227c81f14c5c704,62ecfdc741e3599bfa90ad92,62e8e1ca5c8e225c556e0af8,single,68468,0,There is no quantities data or how much more of the x-plant would be yielded when planted alongside the other herb. Nor is there any data on how much additional water and resources this would need. I cannot make a decision which reduces our supplies without actual figures.,104940,pilot-1b
4250,63,NA,commonCause,Graduated College,158745,1659698812187,1659698653442,female,spaceColony,1,english,6030cf35e7fec0f5c6d201c5,62ecfdd2287dd05745c9f935,62e8e1ca5c8e225c556e0af8,both,65908,0,sounds like one plant can't really exist without the other,31375,pilot-1b
4253,21,N/A,deniedCausation,Graduated High-school,172948,1659698817626,1659698644678,other,spaceColony,1,English,606c60e9bc3c158f77bfd01e,62ecfdd320cb31dfd7fb7b92,62e8e1ca5c8e225c556e0af8,both,46972,0,"Water and energy may be more readily accessible or producible compared to the amount of xeliherb that exists. Supposing that high yield is produced via ralocrop, this ensures that there will be enough to survive and keep planting. Tests could be done later on to see if there is a significant difference in yield with or without ralocrop.",104246,pilot-1b
4251,32,NA,commonCause,Graduated High-school,172748,1659698812870,1659698640122,male,spaceColony,1,English,545d347afdf99b7f9fca22c7,62ecfdc2ce4582536cfb7b78,62e8e1ca5c8e225c556e0af8,both,87422,0,Cannot afford to rely on one source of supply of such an important item.,63018,pilot-1b
4254,26,NA,deniedCausation,Graduated College,175960,1659698824125,1659698648165,male,spaceColony,1,English,5f7620b93a2dd30771bb322e,62ecfdd4796d9b1c29960335,62e8e1ca5c8e225c556e0af8,single,80754,0,"Growth of the two crops are likely correlated, but radcorp likely does not cause xenicrop to grow.",77189,pilot-1b
4255,59,NA,commonCause,Higher degree,191945,1659698832443,1659698640498,male,spaceColony,1,English,58eb9c6c715f180001f8e89a,62ecfdc5e8963820d4c27407,62e8e1ca5c8e225c556e0af8,both,46711,0,"I would get a good crop early in my time on this planet to ensure there is no starvation, and then would look for other ways to make the resources of water etc more economical , when I have the time to research this once the first crops are growing",115575,pilot-1b
4264,56,NA,commonCause,Graduated College,212617,1659698855932,1659698643315,male,spaceColony,1,NA,5d3b2b2ee931f40019cf778b,62ecfdc41a3e3ad1472396a8,62e8e1ca5c8e225c556e0af8,single,76158,0,"There are no apparent benefits to growing the other plant crop, but there is a cost in growing it, which I feel could not be justified.",92603,pilot-1b
4268,62,NA,intervention,Higher degree,205286,1659698871101,1659698665815,female,spaceColony,1,English,60534ad8f7872caee17c7a96,62ecfdcd8040abefc6ec5136,62e8e1ca5c8e225c556e0af8,both,75222,0,Because xeliherb may need ralocrop to grow successfully!,57964,pilot-1b
4272,28,NA,commonCause,Graduated High-school,279671,1659698918403,1659698638732,male,spaceColony,1,English,604b2da4f24a3d7a227553a0,62ecfdc06a2d7b4901ef0a59,62e8e1ca5c8e225c556e0af8,both,67517,0,"If a constant supply of xeliherb is required for the presumed continued existence of the colony, then ralocrop should be invested in, at least until the xeliherb crop yields are sufficient for the colony. At least in the beginning, ralocrop should be farmed for higher yields of xeliherb.",153798,pilot-1b
4257,55,NA,intervention,Graduated High-school,197542,1659698835748,1659698638206,male,spaceColony,1,English,6163f8a826c9b98b20139416,62ecfdc9537882f37cbf68ee,62e8e1ca5c8e225c556e0af8,single,61775,0,"There is no information on the level of resources I have available, as such I have to make decisions based on the worst-case scenario, that is very limited resources, so I with just plant Xeliherb currently and work to improve the supply situation.",119569,pilot-1b
4259,38,NA,commonCause,Graduated College,197878,1659698844597,1659698646719,female,spaceColony,1,English,5edca29654fe059801608fc0,62ecfdceae41e9b19f28a9d3,62e8e1ca5c8e225c556e0af8,single,109621,0,It would not be cost effective to choose this option,57179,pilot-1b
4096,26,NA,intervention,Higher degree,72875,1659696924932,1659696852057,male,spaceColony,1,English,5dc9de05292aaa6e477846c1,62ecf6cefbb50adf31a41a3c,62e8e1ca5c8e225c556e0af8,both,39379,0,Greater supply.,14649,pilot-1b
4097,30,No,association,Graduated College,98431,1659696945380,1659696846949,female,spaceColony,1,English,607d6e86f96c147cf2b3223c,62ecf6cad6d520ba74fb4a69,62e8e1ca5c8e225c556e0af8,both,46411,0,"Although it's not the primary objective, if cultivating both plants provides a higher yield for the essential plant, then it makes sense to do so, despite the cost.",33863,pilot-1b
4099,41,NA,intervention,Graduated College,100410,1659696955105,1659696854695,female,spaceColony,1,English UK,58c26f473977190001f54116,62ecf6d3846dd1c8b3633ff4,62e8e1ca5c8e225c556e0af8,single,55333,0,The other used a lot of resources.,10125,pilot-1b
4088,27,NA,commonCause,Higher degree,131799,1659696480770,1659696348971,female,spaceColony,1,1,5c3fa8f562ada90001275f5e,62ecf4d7958b86b8ad89a851,62e8e1ca5c8e225c556e0af8,both,49313,0,Because there was a link between high yields of the two plants,55012,pilot-1b
4095,23,NA,intervention,Higher degree,65484,1659696918420,1659696852936,male,spaceColony,1,English,5f53b73f18bf9a6ed513ca61,62ecf6d2dcda8b87cb0e5966,62e8e1ca5c8e225c556e0af8,single,24741,0,Less costly and can dedicate more resources to it to produce the most yield,22344,pilot-1b
4093,23,NA,commonCause,Graduated College,59574,1659696911186,1659696851612,male,spaceColony,1,English,5c3755a4a5daf50001166b8b,62ecf6d0b4cba13822fb4aa4,62e8e1ca5c8e225c556e0af8,both,23934,0,"As there is a relationship between the growth of both crops, I would test yielding both, then slowly reduce the costly resource",25898,pilot-1b
4087,NA,NA,intervention,NA,42924,1659696224588,1659696181664,NA,spaceColony,1,NA,NA,NA,NA,single,37562,0,tet,3070,pilot-1b
4111,21,NA,commonCause,Graduated High-school,153204,1659697015071,1659696861867,male,spaceColony,1,Tshivenda,60bf964f35e4cada9f7f03cc,62ecf6d836350938fc48d19b,62e8e1ca5c8e225c556e0af8,single,93363,0,It is less demanding.,28099,pilot-1b
4113,50,NA,deniedCausation,Higher degree,158264,1659696970026,1659696811762,female,spaceColony,1,English,5b2b83b10ec82d0001d29549,62ecf6d9846dd1c8b3633ff8,62e8e1ca5c8e225c556e0af8,single,81667,0,The consumption of resources by the additional crop has not been shown to improve the harvest of the one we need so I would choose to start with only one crop and perhaps add the other if the yields suffered in subsequent harvests.,57165,pilot-1b
4115,43,NA,intervention,Higher degree,173273,1659697035512,1659696862239,male,spaceColony,1,English,5d301a7c9f79cb001cdcbc91,62ecf6d6c09fdd831a30f732,62e8e1ca5c8e225c556e0af8,single,72120,0,The usage of energy and resources on Earth has created the climate issues that we face today. To save other resources I believe that only cultivating one would be better for the colony long term.,67916,pilot-1b
